13444,Ford,Focus,2,Hybrid,2004,108640,9971
13445,VW,Polo,1.4,Petrol,1986,236815,503
13446,Ford,Fiesta,1,Petrol,2019,6720,21095
13447,Toyota,Prius,1,Hybrid,2014,51987,21069
13448,Ford,Fiesta,1,Petrol,2006,92893,5196
13449,Toyota,Yaris,1.4,Petrol,2010,85417,9800
13450,Toyota,Prius,1.8,Hybrid,1992,161735,2895
13451,Toyota,Yaris,1.4,Petrol,2009,67501,10360
13452,VW,Golf,1.4,Petrol,2020,19603,30341
13453,VW,Golf,1.4,Petrol,2005,136284,5041
13454,Ford,Focus,1,Petrol,1995,106219,3283
13455,Toyota,Yaris,1.4,Hybrid,1994,233230,1199
13456,Toyota,Prius,1,Hybrid,2000,198490,2684
13457,BMW,Z4,2,Petrol,1991,240646,1263
13458,Toyota,Yaris,1.4,Petrol,2018,22671,24819
13459,Toyota,Prius,1.4,Hybrid,2005,170700,5634
13460,Toyota,Yaris,1.4,Hybrid,2017,31387,26519
13461,BMW,Z4,2,Petrol,2013,28791,28380
13462,Porsche,911,3,Petrol,1995,228659,4807
13463,Ford,Mondeo,1.8,Hybrid,1991,219422,1565
13464,Toyota,Prius,1.4,Hybrid,2006,175538,5780
13465,BMW,X3,3,Diesel,2006,68238,18827
13466,Porsche,911,3.5,Petrol,2005,62170,38307
13467,Ford,Mondeo,1.8,Diesel,1999,120608,5366
13468,Ford,Fiesta,1.4,Petrol,2002,154977,2912
13469,Ford,Focus,2,Petrol,1985,203839,1069
13470,Toyota,RAV4,1.8,Petrol,2018,40134,38874
13471,VW,Passat,1.8,Diesel,2016,47632,29283
13472,VW,Golf,1.4,Hybrid,2014,62790,18825
13473,VW,Golf,1.6,Petrol,2018,26046,27386
13474,Ford,Mondeo,1.8,Diesel,2018,33651,34442
13475,VW,Passat,1.4,Diesel,2009,69262,14095
13476,VW,Golf,1.4,Petrol,1997,167911,2281
13477,Ford,Focus,1,Hybrid,1989,173158,1546
13478,VW,Golf,2,Petrol,2011,65911,15040
13479,BMW,X3,2,Diesel,2006,56036,16642
13480,Toyota,Prius,1.8,Hybrid,2015,68602,27140
13481,Ford,Focus,1,Diesel,1993,241978,959
13482,Toyota,RAV4,1.8,Hybrid,2006,101312,13923
13483,VW,Passat,2,Diesel,1991,140272,3003
13484,VW,Polo,2,Petrol,2011,96502,10255
13485,Toyota,Yaris,1.4,Petrol,2004,86993,6497
13486,VW,Passat,1.8,Diesel,1996,149514,3690
13487,Toyota,Yaris,1.4,Petrol,1994,169318,1755
13488,Toyota,Prius,1.8,Hybrid,2002,72281,11131
13489,VW,Polo,1.6,Petrol,2010,83485,9412
13490,Toyota,RAV4,1.8,Hybrid,1989,184136,2303
13491,Ford,Mondeo,1.4,Diesel,1993,79899,4271
13492,Toyota,Yaris,1.2,Hybrid,2019,18869,30100
13493,Toyota,RAV4,2,Hybrid,2014,40172,37654
13494,Ford,Focus,1.8,Petrol,2008,61659,14300
13495,BMW,Z4,3,Petrol,2003,110342,10374
13496,Toyota,Prius,1,Hybrid,2016,42018,25598
13497,Ford,Fiesta,1.2,Petrol,1998,24180,5187
13498,BMW,Z4,2.4,Petrol,1993,28026,8231
13499,Toyota,Yaris,1.2,Hybrid,2001,191262,2575
13500,VW,Passat,2,Diesel,2005,97256,10617
13501,Toyota,RAV4,2,Hybrid,2020,19829,63136
13502,BMW,X3,2,Diesel,2020,23800,51325
13503,VW,Passat,1.6,Diesel,2015,50679,25344
13504,VW,Polo,1.4,Petrol,2006,67547,7516
13505,BMW,X3,2.4,Diesel,1999,136756,6385
13506,Toyota,RAV4,1.8,Hybrid,2008,82645,18181
13507,BMW,X3,2,Diesel,2015,49348,31627
13508,Toyota,Prius,1.4,Hybrid,2008,84864,13432
13509,VW,Polo,1,Petrol,2009,126333,5070
13510,Ford,Fiesta,1,Petrol,1995,200053,1050
13511,BMW,X3,2.4,Diesel,1990,207265,1929
13512,Porsche,Cayenne,2.6,Petrol,2014,44134,45240
13513,Ford,Fiesta,1.2,Petrol,2015,51348,13713
13514,Ford,Focus,1.8,Diesel,1992,89369,4280
13515,VW,Passat,2,Diesel,1996,172735,3205
13516,Ford,Focus,1.8,Petrol,2013,76400,18091
13517,Ford,Mondeo,2,Diesel,1989,91117,3614
13518,Ford,Focus,1.4,Petrol,2020,8116,38409
13519,Toyota,Yaris,1,Hybrid,2011,48137,13591
13520,VW,Polo,1.6,Diesel,2011,96687,9618
13521,Toyota,RAV4,2,Hybrid,2013,57917,31555
13522,Porsche,718 Cayman,2.4,Petrol,2015,24819,43937
13523,Ford,Fiesta,1.2,Petrol,1995,103458,2531
13524,VW,Golf,1.6,Diesel,2004,136094,5302
13525,Ford,Mondeo,1.6,Petrol,1987,186318,1262
13526,Ford,Focus,2,Diesel,2014,63380,23348
13527,Ford,Fiesta,1.2,Petrol,2020,18484,23205
13528,VW,Passat,2,Diesel,2004,132120,7624
13529,Ford,Fiesta,1.4,Petrol,1997,151144,2153
13530,Ford,Fiesta,1,Petrol,2012,60180,9689
13531,VW,Golf,1.4,Petrol,1992,259902,719
13532,Toyota,Yaris,1.4,Hybrid,2013,56066,17483
13533,VW,Passat,2,Diesel,1990,169900,2200
13534,VW,Passat,2,Petrol,2017,46856,31574
13535,BMW,M5,4,Petrol,1991,219482,3904
13536,Ford,Fiesta,1,Petrol,2019,28448,18744
13537,BMW,X3,3,Diesel,2000,136554,7644
13538,Ford,Mondeo,1.4,Diesel,2006,77971,10298
13539,Toyota,RAV4,2.2,Hybrid,2001,105667,10681
13540,Ford,Fiesta,1.2,Petrol,1986,229537,484
13541,VW,Polo,1.4,Petrol,2018,42966,19551
13542,VW,Passat,1.6,Diesel,2019,30399,37370
13543,Toyota,Yaris,1.4,Hybrid,2014,64107,17743
13544,BMW,Z4,2.2,Petrol,1996,166440,3559
13545,VW,Polo,1.4,Petrol,1992,152818,1562
13546,VW,Passat,1.6,Diesel,1998,113987,5260
13547,VW,Passat,1.8,Diesel,1988,84796,3544
13548,Ford,Mondeo,1.4,Diesel,2014,86402,16556
13549,VW,Golf,1.2,Diesel,2007,67894,9247
13550,Toyota,Prius,1,Hybrid,1993,198399,1684
13551,VW,Golf,1.2,Diesel,2005,81497,7379
13552,Ford,Mondeo,2,Diesel,2008,35932,18392
13553,Ford,Mondeo,2,Diesel,2003,100120,8613
13554,Toyota,Prius,1,Hybrid,2010,19812,19502
13555,VW,Passat,1.8,Diesel,1999,84526,7393
13556,Toyota,Prius,1.8,Hybrid,2002,125100,7580
13557,Ford,Focus,1,Petrol,2001,197142,2330
13558,Toyota,Yaris,1.2,Hybrid,1985,202369,804
13559,VW,Passat,2,Diesel,2011,71648,18945
13560,VW,Golf,1.8,Petrol,1999,19069,8508
13561,Toyota,RAV4,1.8,Petrol,1996,153659,3959
13562,VW,Polo,1.4,Petrol,1989,192705,911
13563,Ford,Mondeo,1.8,Diesel,2007,90372,11446
13564,BMW,M5,5,Petrol,2011,59937,58580
13565,Ford,Fiesta,1.2,Petrol,1996,200545,1224
13566,VW,Polo,2,Petrol,2010,42156,13776
13567,Porsche,Cayenne,4,Petrol,2009,62805,35742
13568,BMW,Z4,2.4,Petrol,2006,133886,9449
13569,VW,Golf,2,Diesel,2008,83574,11469
13570,VW,Golf,1.4,Petrol,2002,72829,6594
13571,Ford,Mondeo,1.6,Diesel,1993,243261,1188
13572,BMW,Z4,3,Petrol,2018,46402,43701
13573,VW,Passat,2,Diesel,1989,333637,457
13574,VW,Polo,1.4,Petrol,2012,92609,9432
13575,Toyota,Yaris,1,Hybrid,2008,7500,14021
13576,VW,Golf,1.4,Petrol,2021,17213,32858
13577,Toyota,Yaris,1,Petrol,2000,59230,5072
13578,Ford,Mondeo,2,Petrol,2019,24376,38974
13579,Ford,Fiesta,1.2,Petrol,2013,77850,10086
13580,Ford,Mondeo,1.6,Diesel,2019,29997,35453
13581,Toyota,RAV4,2.4,Hybrid,2014,29635,43877
13582,VW,Polo,2,Petrol,2004,106900,5958
13583,Porsche,718 Cayman,2.4,Petrol,2004,76727,15267
13584,Porsche,718 Cayman,4,Petrol,2015,60916,45589
13585,Ford,Focus,1.6,Diesel,2012,51200,19757
13586,Porsche,718 Cayman,2,Petrol,2002,131487,8142
13587,Ford,Focus,1.6,Petrol,2004,142205,5724
13588,Toyota,RAV4,2,Hybrid,2008,111995,15489
13589,Ford,Fiesta,1.4,Petrol,1992,177857,1233
13590,Ford,Mondeo,1.4,Diesel,2002,82600,7639
13591,VW,Polo,1,Petrol,1994,189243,1108
13592,Toyota,Prius,1.4,Hybrid,1995,254931,1365
13593,VW,Passat,1.8,Diesel,2011,55066,20028
13594,Toyota,RAV4,2,Petrol,2019,28336,46930
13595,Ford,Focus,2,Petrol,2000,168564,3944
13596,Toyota,Yaris,1,Hybrid,2002,81157,6006
13597,Toyota,RAV4,2,Hybrid,2012,56008,29882
13598,VW,Polo,1.2,Petrol,1992,214183,852
13599,VW,Passat,1.6,Diesel,2010,98166,13166
13600,VW,Polo,2,Petrol,1990,200944,1083
13601,VW,Golf,2,Petrol,2021,13445,40078
13602,Ford,Mondeo,1.6,Diesel,1990,283296,669
13603,VW,Polo,1,Petrol,2021,15296,23644
13604,Toyota,Yaris,1.4,Petrol,1991,299554,440
13605,VW,Passat,1.4,Petrol,1990,198132,1374
13606,Toyota,Prius,1,Hybrid,1987,242376,760
13607,Ford,Focus,1.4,Petrol,2005,77797,9271
13608,Toyota,RAV4,1.8,Petrol,1988,209293,1440
13609,Toyota,Yaris,1.2,Petrol,2016,53757,16718
13610,Toyota,Prius,1.4,Hybrid,2007,98111,11432
13611,Toyota,RAV4,2,Hybrid,1996,198592,3414
13612,Ford,Mondeo,1.4,Hybrid,2008,97823,11688
13613,Ford,Fiesta,1.2,Petrol,2016,58820,13980
13614,Ford,Fiesta,1.4,Petrol,2005,123797,4566
13615,Toyota,RAV4,2.2,Hybrid,1989,83350,5635
13616,VW,Passat,2,Diesel,1987,278906,675
13617,Ford,Fiesta,1.4,Hybrid,2018,29534,24744
13618,VW,Polo,1,Petrol,1998,113821,2681
13619,Toyota,RAV4,1.8,Hybrid,1997,76151,9131
13620,Ford,Fiesta,1.2,Petrol,1997,134715,2276
13621,VW,Passat,1.6,Diesel,2015,53349,24923
13622,Toyota,Yaris,1.2,Petrol,2005,124986,4850
13623,Toyota,RAV4,2.2,Hybrid,2007,87779,18139
13624,VW,Golf,2,Petrol,1998,228362,1715
13625,Toyota,Prius,1.4,Hybrid,1989,235879,1090
13626,Ford,Mondeo,1.8,Diesel,2004,101645,8637
13627,Ford,Mondeo,1.6,Diesel,1990,289695,630
13628,VW,Polo,1.2,Petrol,1992,204016,933
13629,VW,Passat,1.6,Diesel,2017,39835,30943
13630,VW,Passat,1.8,Diesel,2004,149899,6270
13631,BMW,X3,3,Diesel,2019,34404,55344
13632,VW,Golf,1.6,Petrol,2004,95881,6856
13633,Porsche,911,2.2,Petrol,2010,51539,45362
13634,VW,Polo,1.6,Petrol,2005,90791,6406
13635,VW,Passat,1.6,Diesel,2017,27407,33270
13636,VW,Polo,2,Petrol,2003,74627,7014
13637,VW,Polo,1.4,Petrol,2018,42396,19619
13638,Ford,Focus,2,Diesel,2005,124494,8264
13639,VW,Polo,1.4,Petrol,2013,73875,11488
13640,Toyota,Prius,1.8,Hybrid,1984,266766,665
13641,Ford,Fiesta,1,Petrol,2011,99512,6912
13642,VW,Golf,1.8,Petrol,1995,179912,2044
13643,Ford,Mondeo,1.6,Diesel,2009,51451,16002
13644,Toyota,Prius,1.8,Hybrid,2000,97070,8190
13645,VW,Passat,1.4,Petrol,1988,208954,1093
13646,Ford,Mondeo,2,Diesel,2011,69973,18134
13647,Ford,Focus,1,Diesel,1993,188737,1544
13648,VW,Golf,1.2,Petrol,2002,136676,3809
13649,VW,Polo,1.2,Petrol,2007,137555,4448
13650,VW,Polo,1.4,Petrol,1993,195165,1165
13651,BMW,Z4,3,Petrol,1992,189395,2616
13652,Ford,Focus,2,Petrol,2008,96803,11836
13653,Toyota,Prius,1.4,Hybrid,2003,102942,8451
13654,Porsche,718 Cayman,2,Petrol,1992,66179,6721
13655,VW,Passat,1.8,Diesel,1990,36710,5526
13656,Ford,Mondeo,1.4,Diesel,2010,80212,13239
13657,VW,Polo,1.2,Petrol,1988,313750,258
13658,Porsche,Cayenne,4,Petrol,2002,101919,17081
13659,VW,Golf,1.4,Petrol,1997,212877,1543
13660,Toyota,RAV4,2,Hybrid,2005,91508,14740
13661,Toyota,RAV4,2.4,Hybrid,2017,41611,49947
13662,VW,Passat,1.8,Diesel,2008,133616,9332
13663,VW,Passat,1.8,Diesel,1999,103512,6449
13664,Ford,Mondeo,1.6,Diesel,1998,144837,3908
13665,Toyota,Yaris,1.2,Petrol,1995,88227,3272
13666,VW,Polo,1.6,Petrol,2004,168718,3255
13667,Toyota,Yaris,1.4,Hybrid,1989,249608,739
13668,Toyota,RAV4,1.8,Hybrid,1998,151524,5524
13669,Ford,Fiesta,1,Petrol,2006,99446,4955
13670,Toyota,Prius,1.8,Hybrid,2005,67687,14019
13671,Ford,Focus,2,Petrol,2022,3778,53640
13672,VW,Passat,1.8,Diesel,2006,37358,15998
13673,Toyota,Prius,1.8,Hybrid,2014,74639,24381
13674,VW,Golf,1.4,Hybrid,1993,219142,1341
13675,Ford,Focus,2,Petrol,2001,92299,7667
13676,Ford,Mondeo,1.6,Diesel,2004,117737,7218
13677,Ford,Focus,1.4,Diesel,2009,121414,9245
13678,Porsche,718 Cayman,2,Petrol,2006,124388,11238
13679,Porsche,718 Cayman,4,Petrol,1987,183469,2755
13680,BMW,X3,2.4,Petrol,1997,112353,6432
13681,Porsche,Cayenne,3.5,Diesel,2020,23101,92950
13682,Ford,Mondeo,1.4,Diesel,1987,96853,2539
13683,VW,Passat,1.4,Diesel,2006,69988,11484
13684,Toyota,Prius,1,Hybrid,1998,153047,3460
13685,Ford,Mondeo,1.8,Diesel,2011,45897,20073
13686,VW,Passat,1.6,Diesel,2003,109591,7588
13687,Ford,Fiesta,1.2,Petrol,1986,216151,547
13688,Toyota,Yaris,1.4,Hybrid,2007,106085,8293
13689,Ford,Focus,1.4,Petrol,1993,103979,3456
13690,Ford,Fiesta,1,Petrol,1994,141794,1607
13691,Porsche,911,2.2,Petrol,1993,148947,7186
13692,BMW,X3,2.4,Diesel,1994,129611,4841
13693,VW,Passat,1.6,Diesel,2012,108892,13899
13694,Toyota,Yaris,1.4,Hybrid,2016,48326,22417
13695,Ford,Mondeo,1.6,Diesel,1987,180442,1394
13696,VW,Polo,1.4,Petrol,1988,230260,610
13697,VW,Passat,1.8,Diesel,1991,181398,2023
13698,Toyota,Prius,1.4,Hybrid,2000,211698,2825
13699,Ford,Fiesta,1.4,Petrol,2019,16559,23694
13700,Toyota,RAV4,1.8,Hybrid,1992,197348,2508
13701,Ford,Focus,2,Diesel,2010,39499,20765
13702,Toyota,RAV4,2,Hybrid,2016,40786,42866
13703,VW,Passat,1.4,Diesel,2003,61922,9916
13704,Ford,Mondeo,2,Diesel,1997,79891,6666
13705,Ford,Fiesta,1.2,Petrol,2006,99121,5441
13706,Toyota,Yaris,1,Petrol,1989,221849,671
13707,Toyota,RAV4,2,Petrol,1989,98994,4005
13708,Porsche,718 Cayman,4,Petrol,1988,280136,1224
13709,Toyota,RAV4,2.2,Hybrid,1995,236985,2373
13710,Ford,Mondeo,1.4,Diesel,2016,30659,27049
13711,Toyota,RAV4,1.8,Hybrid,1990,16500,8254
13712,Porsche,911,2.6,Petrol,1993,46682,16362
13713,Ford,Fiesta,1.2,Petrol,2008,82940,6977
13714,Toyota,RAV4,2.4,Hybrid,1988,361155,478
13715,VW,Passat,1.6,Diesel,2021,15160,46481
13716,Ford,Focus,2,Petrol,1990,261156,885
13717,Toyota,RAV4,2,Petrol,1999,111423,7114
13718,VW,Polo,1,Diesel,1989,151861,1143
13719,Toyota,RAV4,1.8,Hybrid,2016,48798,38727
13720,Toyota,RAV4,2.2,Hybrid,1999,193143,4587
13721,VW,Golf,2,Diesel,2011,50763,17405
13722,Porsche,911,3.5,Petrol,2014,44680,77936
13723,Ford,Fiesta,1,Petrol,2015,61446,11738
13724,Ford,Mondeo,1.8,Diesel,2018,37660,33640
13725,Toyota,Yaris,1.4,Petrol,1996,207361,1441
13726,VW,Passat,1.6,Diesel,2011,89354,14993
13727,Ford,Fiesta,1.2,Petrol,2004,135916,3595
13728,BMW,M5,5,Petrol,2013,71508,62024
13729,VW,Passat,1.6,Diesel,2017,44857,30018
13730,VW,Golf,1.6,Petrol,2008,77690,10175
13731,Ford,Focus,1.8,Diesel,2015,54340,25094
13732,VW,Passat,2,Diesel,1994,121467,4254
13733,Toyota,RAV4,1.8,Hybrid,1995,280284,1435
13734,VW,Golf,1.2,Petrol,1990,269010,535
13735,VW,Polo,1.4,Petrol,2022,2464,31978
13736,VW,Golf,2,Diesel,2014,55509,20632
13737,VW,Polo,2,Petrol,2015,49560,18373
13738,VW,Passat,2,Diesel,1992,234311,1425
13739,Toyota,Yaris,1,Hybrid,2016,36800,20314
13740,Ford,Mondeo,1.6,Diesel,2014,87964,17505
13741,Ford,Focus,2,Petrol,2002,80636,8896
13742,Toyota,Prius,1.4,Hybrid,2017,32628,34227
13743,Ford,Mondeo,2,Diesel,2013,61314,21936
13744,Toyota,Prius,1.8,Hybrid,2012,64897,22771
13745,VW,Polo,2,Petrol,2010,105926,8953
13746,Ford,Fiesta,1.4,Petrol,1994,202596,1136
13747,Ford,Focus,1.8,Petrol,1996,198377,2216
13748,VW,Passat,1.6,Diesel,2021,6838,48566
13749,BMW,M5,4.4,Petrol,2018,25583,107878
13750,Porsche,Cayenne,3,Petrol,2018,24284,71254
13751,BMW,M5,4,Petrol,2002,101040,21650
13752,VW,Polo,1.4,Petrol,1996,182155,1593
13753,Toyota,RAV4,1.8,Hybrid,2015,48428,36312
13754,Ford,Focus,1.4,Petrol,1996,209770,1767
13755,VW,Passat,2,Diesel,1999,59600,9215
13756,BMW,Z4,2.4,Petrol,2000,113021,7445
13757,Toyota,RAV4,2.4,Hybrid,1989,103856,5080
13758,Ford,Fiesta,1.2,Petrol,2013,67781,10795
13759,VW,Golf,2,Diesel,2008,14775,17563
13760,Toyota,Yaris,1.4,Petrol,1998,241952,1204
13761,BMW,X3,2,Diesel,2007,98713,13287
13762,VW,Polo,1.4,Petrol,1992,255962,629
13763,Toyota,Yaris,1,Hybrid,2013,49522,15397
13764,Toyota,Prius,1,Hybrid,1995,147261,2970
13765,VW,Passat,1.6,Diesel,2015,29897,28705
13766,Toyota,RAV4,2.4,Hybrid,1988,142408,3527
13767,Toyota,Yaris,1.2,Petrol,2011,44885,12657
13768,Toyota,Prius,1.4,Hybrid,2016,58193,27386
13769,BMW,Z4,2.4,Petrol,2004,89925,11515
13770,VW,Passat,1.8,Diesel,1997,51662,8047
13771,Toyota,RAV4,1.8,Hybrid,2005,85212,14621
13772,Toyota,Prius,1,Hybrid,1997,234394,1592
13773,Porsche,718 Cayman,2.4,Petrol,2017,24779,50215
13774,Ford,Fiesta,1.2,Petrol,2000,116493,3204
13775,Toyota,Yaris,1,Petrol,2014,25707,15795
13776,VW,Polo,1.6,Petrol,1994,174062,1597
13777,VW,Passat,1.6,Petrol,1999,124206,4951
13778,VW,Polo,1.2,Petrol,1991,165441,1218
13779,Ford,Focus,1,Petrol,2017,38762,22398
13780,Toyota,Yaris,1.2,Petrol,2007,90189,7182
13781,Ford,Focus,2,Hybrid,1998,163767,4312
13782,VW,Polo,1.4,Petrol,2012,52814,12332
13783,VW,Passat,1.6,Petrol,1997,142421,3751
13784,Ford,Fiesta,1,Petrol,1993,263760,514
13785,Ford,Mondeo,1.8,Diesel,1996,211247,2057
13786,Toyota,RAV4,2.2,Petrol,1988,279886,832
13787,Ford,Mondeo,1.6,Petrol,2016,33966,27016
13788,Ford,Mondeo,1.4,Diesel,1994,175499,2169
13789,Ford,Focus,1.6,Petrol,2016,19654,29568
13790,Toyota,Yaris,1.2,Hybrid,2005,129824,5604
13791,Ford,Focus,1,Petrol,2016,28142,22291
13792,Toyota,Yaris,1,Petrol,2004,168225,2915
13793,Toyota,RAV4,2.2,Hybrid,2010,44991,29379
13794,VW,Polo,2,Petrol,1992,154013,1848
13795,VW,Passat,1.8,Diesel,2008,145361,8494
13796,Ford,Focus,1.4,Petrol,2004,120323,6362
13797,Ford,Focus,1.8,Diesel,2004,81540,10063
13798,Toyota,Prius,1.4,Hybrid,2004,140567,6759
13799,Toyota,Prius,1,Hybrid,1996,148590,3140
13800,Toyota,RAV4,2.4,Petrol,1987,249344,1081
13801,VW,Polo,2,Petrol,2007,133785,5918
13802,Toyota,RAV4,2,Hybrid,1999,123733,7771
13803,Toyota,RAV4,2.2,Petrol,1993,256745,1442
13804,VW,Polo,1.4,Petrol,2014,60362,13429
13805,VW,Passat,2,Diesel,1995,206505,2235
13806,Ford,Fiesta,1.4,Petrol,1986,299288,273
13807,Ford,Mondeo,1.8,Diesel,1987,218736,1055
13808,Toyota,Yaris,1.4,Petrol,1988,227873,703
13809,Ford,Mondeo,1.8,Diesel,2017,64602,26593
13810,VW,Polo,1.4,Petrol,1998,177002,1902
13811,VW,Polo,1.6,Petrol,2018,27270,22918
13812,Ford,Mondeo,1.6,Hybrid,2015,56161,26484
13813,Toyota,Yaris,1,Hybrid,1994,138778,2288
13814,Porsche,Cayenne,4,Petrol,2009,118937,23972
13815,Porsche,718 Cayman,2.4,Petrol,2015,48020,38316
13816,Toyota,RAV4,2,Hybrid,2017,30000,48820
13817,Toyota,Prius,1.4,Hybrid,2014,19208,30228
13818,BMW,X3,2.4,Diesel,1985,358616,333
13819,Ford,Fiesta,1.4,Petrol,2000,148468,2688
13820,Ford,Mondeo,1.8,Petrol,2014,67893,20291
13821,Ford,Focus,1,Petrol,2014,36309,18606
13822,Ford,Focus,1.4,Petrol,1995,117343,3572
13823,Ford,Fiesta,1.2,Petrol,1993,254066,617
13824,VW,Polo,2,Petrol,2007,81221,8752
13825,Toyota,Yaris,1,Petrol,2010,71728,9099
13826,VW,Polo,1.6,Petrol,1999,115376,3582
13827,Ford,Focus,1.8,Petrol,2005,127003,7322
13828,VW,Polo,1,Petrol,2017,40164,15721
13829,VW,Passat,1.8,Diesel,1999,185370,3332
13830,Toyota,Yaris,1.4,Hybrid,2009,145530,6971
13831,BMW,M5,4,Petrol,1998,178618,8918
13832,VW,Passat,1.4,Petrol,1985,65743,2774
13833,Ford,Fiesta,1,Petrol,2000,125146,2736
13834,Porsche,Cayenne,2.6,Diesel,1992,184265,3828
13835,Toyota,Yaris,1,Petrol,1993,193390,1128
13836,Toyota,RAV4,1.8,Hybrid,2004,139435,9090
13837,BMW,M5,4,Petrol,1989,262965,2293
13838,Toyota,Prius,1.4,Hybrid,1992,141521,3014
13839,Toyota,RAV4,2,Petrol,2011,113846,15546
13840,VW,Golf,1.6,Diesel,1991,76707,3463
13841,VW,Passat,1.6,Diesel,2014,64201,21745
13842,Toyota,Prius,1,Hybrid,1989,231011,963
13843,Ford,Fiesta,1.4,Petrol,2016,46463,16320
13844,Ford,Focus,1.6,Petrol,2003,144229,5268
13845,Toyota,RAV4,2.4,Petrol,2009,49529,23262
13846,Ford,Mondeo,2,Diesel,2020,10800,47096
13847,VW,Golf,1.4,Petrol,2015,41947,19113
13848,Porsche,911,3.5,Petrol,2006,138152,23529
13849,Toyota,Yaris,1,Petrol,2010,72742,9037
13850,Porsche,Cayenne,4,Diesel,2000,167651,9326
13851,BMW,M5,4,Petrol,1986,319704,1096
13852,Ford,Mondeo,2,Diesel,2014,67964,22447
13853,Porsche,911,2.2,Petrol,1998,205233,6204
13854,VW,Passat,1.8,Diesel,1991,186093,1943
13855,VW,Passat,1.8,Diesel,2007,74376,13514
13856,Ford,Focus,1.4,Petrol,2022,4302,44759
13857,BMW,X3,3,Diesel,2002,101073,11461
13858,VW,Passat,2,Petrol,1999,132039,5206
13859,VW,Polo,1.4,Diesel,2000,144360,2995
13860,Ford,Mondeo,1.6,Diesel,2008,57222,14434
13861,BMW,M5,4,Petrol,2009,84903,38759
13862,BMW,X3,2,Diesel,2005,100621,11468
13863,Ford,Focus,1,Petrol,2004,91071,6680
13864,VW,Golf,1.2,Petrol,2010,67196,10806
13865,BMW,Z4,2.2,Petrol,1993,99498,4942
13866,VW,Golf,1.8,Petrol,1994,142547,2611
13867,BMW,X3,2.4,Diesel,1989,211231,1742
13868,Toyota,Yaris,1,Petrol,2019,14167,23488
13869,BMW,M5,4.4,Petrol,2007,92616,33685
13870,Ford,Mondeo,1.6,Diesel,1992,181125,1934
13871,BMW,X3,3,Diesel,2000,101420,10005
13872,VW,Polo,1,Petrol,1991,268546,442
13873,Ford,Focus,1.4,Petrol,2011,72232,14363
13874,Ford,Mondeo,1.8,Diesel,2009,105349,11729
13875,Toyota,Prius,1,Hybrid,1992,124644,2911
13876,BMW,Z4,2.4,Petrol,2007,152919,8662
13877,VW,Golf,2,Diesel,2005,84032,9360
13878,Ford,Focus,1.4,Petrol,2019,16398,34387
13879,BMW,Z4,2.4,Petrol,1995,202525,2547
13880,Toyota,RAV4,2.4,Hybrid,2018,20723,60231
13881,VW,Golf,1.8,Petrol,1995,36152,5913
13882,VW,Passat,2,Petrol,2018,29593,37398
13883,BMW,M5,4.4,Petrol,2016,53815,79750
13884,Toyota,Yaris,1.2,Hybrid,1998,221709,1609
13885,VW,Golf,1.2,Diesel,2006,88461,7512
13886,Ford,Mondeo,1.8,Diesel,2002,131729,6010
13887,Ford,Focus,1,Diesel,1993,163186,1921
13888,VW,Polo,1.4,Diesel,1986,283325,342
13889,Toyota,RAV4,2,Petrol,1998,181303,3778
13890,Ford,Fiesta,1,Petrol,2002,165983,2245
13891,Ford,Fiesta,1.2,Petrol,1994,230694,817
13892,VW,Golf,1.2,Petrol,1992,231439,865
13893,BMW,X3,3,Diesel,2005,110345,13068
13894,Ford,Focus,1.8,Petrol,2005,129486,7181
13895,Toyota,Yaris,1,Hybrid,2001,132688,3830
13896,Ford,Mondeo,1.6,Diesel,1997,130117,4112
13897,Ford,Mondeo,1.4,Diesel,1992,257163,914
13898,Toyota,Yaris,1.2,Hybrid,1997,214748,1602
13899,Ford,Fiesta,1,Petrol,2018,29146,17466
13900,Toyota,Prius,1.8,Hybrid,2011,44302,24270
13901,BMW,Z4,3,Petrol,2017,42636,41832
13902,Ford,Focus,1,Petrol,2007,88250,8324
13903,VW,Polo,1,Petrol,1999,167406,1864
13904,Ford,Mondeo,2,Petrol,1989,219347,1204
13905,VW,Golf,1.8,Petrol,1996,148815,2835
13906,Ford,Fiesta,1,Petrol,2004,108435,4058
13907,Ford,Fiesta,1,Diesel,2005,185678,2434
13908,Toyota,Yaris,1,Petrol,1996,131692,2305
13909,Toyota,Prius,1.4,Hybrid,2007,115890,10014
13910,VW,Golf,2,Hybrid,2004,89164,9652
13911,Ford,Mondeo,2,Diesel,2011,85974,16250
13912,Ford,Fiesta,1.2,Petrol,1987,261207,387
13913,Porsche,Cayenne,3.5,Petrol,2013,20661,56268
13914,VW,Passat,2,Diesel,1996,174858,3147
13915,Ford,Fiesta,1.4,Petrol,2011,49670,11464
13916,VW,Polo,1.2,Petrol,2011,44547,11242
13917,Ford,Mondeo,1.6,Diesel,1994,253647,1154
13918,Toyota,Yaris,1.2,Hybrid,2012,67683,14041
13919,Toyota,Prius,1.8,Hybrid,2020,22784,50133
13920,Ford,Focus,1.6,Hybrid,1992,84919,4758
13921,VW,Passat,1.4,Diesel,2012,85654,15388
13922,Ford,Focus,1.4,Diesel,1996,215505,1762
13923,Ford,Fiesta,1,Petrol,2015,42971,13181
13924,VW,Passat,1.8,Diesel,1999,188135,3254
13925,Porsche,Cayenne,2.6,Petrol,2016,36675,54057
